unknown,-1,0,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
98958,2023-11-01 15:00:29.360,GPS,1032137461,0,4,284447400,2286,32,0.55,24.7758317,121.0425172,121.66,0.029,345.0775,0.024,0,1
99051,2023-11-01 15:00:29.560,GPS,1032337437,0,4,284447600,2286,32,0.55,24.7758316,121.0425171,121.65,0.028,345.0775,-0.005,0,1
99145,2023-11-01 15:00:29.760,GPS,1032537424,0,4,284447800,2286,32,0.55,24.7758316,121.0425171,121.63,0.02,345.0775,0.039,0,1
99240,2023-11-01 15:00:29.980,GPS,1032757783,0,4,284448000,2286,32,0.55,24.7758316,121.0425171,121.62,0.046,345.0775,0.019,0,1
99331,2023-11-01 15:00:30.160,GPS,1032937461,0,4,284448200,2286,32,0.55,24.7758316,121.042517,121.61,0.066,345.0775,-0.012,0,1
99422,2023-11-01 15:00:30.360,GPS,1033137483,0,4,284448400,2286,32,0.55,24.7758316,121.0425169,121.6,0.055,345.0775,0.012,0,1
99516,2023-11-01 15:00:30.560,GPS,1033337468,0,4,284448600,2286,32,0.55,24.7758315,121.0425168,121.6,0.068,345.0775,-0.033,0,1
99610,2023-11-01 15:00:30.760,GPS,1033537451,0,4,284448800,2286,32,0.55,24.7758314,121.0425167,121.59,0.082,345.0775,-0.011,0,1
99707,2023-11-01 15:00:30.980,GPS,1033757818,0,4,284449000,2286,32,0.55,24.7758311,121.0425166,121.59,0.241,183.7692,-0.019,0,1
99801,2023-11-01 15:00:31.161,GPS,1033938613,0,4,284449200,2286,32,0.55,24.7758303,121.0425165,121.6,0.694,185.7244,-0.002,0,1
99893,2023-11-01 15:00:31.361,GPS,1034138579,0,4,284449400,2286,32,0.55,24.7758286,121.0425163,121.56,1.122,189.1215,0.098,0,1
99988,2023-11-01 15:00:31.561,GPS,1034338613,0,4,284449600,2286,32,0.55,24.7758263,121.0425159,121.53,1.442,190.5983,0.172,0,1
100081,2023-11-01 15:00:31.761,GPS,1034538578,0,4,284449800,2286,32,0.55,24.7758236,121.0425154,121.52,1.548,189.7028,0.087,0,1
100178,2023-11-01 15:00:31.980,GPS,1034757744,0,4,284450000,2286,32,0.55,24.7758209,121.0425148,121.5,1.502,193.4792,-0.003,0,1
100272,2023-11-01 15:00:32.161,GPS,1034938726,0,4,284450200,2286,32,0.55,24.7758184,121.0425142,121.48,1.326,192.5948,-0.024,0,1
100364,2023-11-01 15:00:32.361,GPS,1035138725,0,4,284450400,2286,32,0.55,24.7758162,121.0425137,121.51,1.145,190.7018,-0.147,0,1
100459,2023-11-01 15:00:32.561,GPS,1035338624,0,4,284450600,2286,32,0.55,24.7758142,121.0425133,121.53,0.993,189.1146,-0.144,0,1
100553,2023-11-01 15:00:32.761,GPS,1035538589,0,4,284450800,2286,32,0.56,24.7758127,121.0425131,121.55,0.7600001,184.0816,-0.116,0,1
100648,2023-11-01 15:00:32.961,GPS,1035738582,0,4,284451000,2286,32,0.56,24.7758114,121.042513,121.57,0.604,186.3046,-0.173,0,1
100745,2023-11-01 15:00:33.161,GPS,1035938591,0,4,284451200,2286,32,0.55,24.7758104,121.042513,121.6,0.504,180.1591,-0.048,0,1
100839,2023-11-01 15:00:33.361,GPS,1036138591,0,4,284451400,2286,32,0.55,24.7758097,121.042513,121.63,0.342,173.3934,-0.187,0,1
100935,2023-11-01 15:00:33.560,GPS,1036337455,0,4,284451600,2286,32,0.55,24.7758091,121.0425131,121.65,0.259,163.5924,-0.123,0,1
101029,2023-11-01 15:00:33.760,GPS,1036537464,0,4,284451800,2286,32,0.55,24.7758087,121.0425134,121.66,0.237,140.8285,-0.04,0,1
101125,2023-11-01 15:00:33.980,GPS,1036757832,0,4,284452000,2286,32,0.55,24.7758084,121.0425137,121.66,0.247,136.5368,0.007,0,1
101219,2023-11-01 15:00:34.160,GPS,1036937489,0,4,284452200,2286,32,0.54,24.7758081,121.042514,121.65,0.207,126.7982,0.019,0,1
101311,2023-11-01 15:00:34.360,GPS,1037137448,0,4,284452400,2286,32,0.54,24.7758079,121.0425144,121.65,0.17,105.1021,0.034,0,1
101406,2023-11-01 15:00:34.560,GPS,1037337421,0,4,284452600,2286,32,0.54,24.7758078,121.0425146,121.64,0.096,125.2893,0.056,0,1
101502,2023-11-01 15:00:34.761,GPS,1037538729,0,4,284452800,2286,32,0.54,24.7758078,121.0425148,121.64,0.026,125.2893,0.061,0,1
101598,2023-11-01 15:00:34.980,GPS,1037757412,0,4,284453000,2286,32,0.54,24.7758078,121.0425147,121.62,0.063,125.2893,0.07700001,0,1
101693,2023-11-01 15:00:35.161,GPS,1037938618,0,4,284453200,2286,32,0.54,24.7758079,121.0425146,121.63,0.094,125.2893,0.022,0,1
101785,2023-11-01 15:00:35.361,GPS,1038138608,0,4,284453400,2286,32,0.54,24.7758079,121.0425144,121.61,0.113,125.2893,0.13,0,1
101880,2023-11-01 15:00:35.561,GPS,1038338594,0,4,284453600,2286,32,0.54,24.7758081,121.0425142,121.59,0.14,302.5832,0.118,0,1
101974,2023-11-01 15:00:35.761,GPS,1038538584,0,4,284453800,2286,32,0.54,24.7758082,121.042514,121.59,0.142,311.4157,0.08000001,0,1
102067,2023-11-01 15:00:35.961,GPS,1038738719,0,4,284454000,2286,32,0.54,24.7758084,121.0425139,121.58,0.124,324.9244,0.064,0,1
102164,2023-11-01 15:00:36.161,GPS,1038938620,0,4,284454200,2286,32,0.54,24.7758086,121.0425138,121.56,0.115,330.559,0.074,0,1
102256,2023-11-01 15:00:36.361,GPS,1039138614,0,4,284454400,2286,32,0.54,24.7758087,121.0425137,121.55,0.075,306.6249,0.062,0,1
102351,2023-11-01 15:00:36.561,GPS,1039338655,0,4,284454600,2286,32,0.54,24.7758089,121.0425136,121.55,0.08000001,306.6249,-0.031,0,1
102445,2023-11-01 15:00:36.761,GPS,1039538595,0,4,284454800,2286,32,0.54,24.7758091,121.0425137,121.56,0.21,18.11029,0.002,0,1
102542,2023-11-01 15:00:36.980,GPS,1039757360,0,4,284455000,2286,32,0.54,24.7758096,121.0425141,121.57,0.508,41.50816,-0.09200001,0,1
102634,2023-11-01 15:00:37.161,GPS,1039938627,0,4,284455200,2286,32,0.54,24.7758106,121.0425152,121.61,1.009,46.51521,-0.191,0,1
102727,2023-11-01 15:00:37.361,GPS,1040138613,0,4,284455400,2286,32,0.54,24.7758121,121.042517,121.62,1.54,49.22495,-0.064,0,1
102822,2023-11-01 15:00:37.561,GPS,1040338618,0,4,284455600,2286,32,0.54,24.7758141,121.0425195,121.61,1.871,47.59006,-0.049,0,1
102916,2023-11-01 15:00:37.761,GPS,1040538695,0,4,284455800,2286,32,0.54,24.7758165,121.0425224,121.65,1.987,46.94912,-0.078,0,1
103014,2023-11-01 15:00:37.980,GPS,1040757729,0,4,284456000,2286,32,0.54,24.775819,121.0425252,121.65,1.938,46.43132,0.049,0,1
103107,2023-11-01 15:00:38.161,GPS,1040938675,0,4,284456200,2286,32,0.54,24.7758213,121.0425278,121.66,1.706,43.26529,-0.004,0,1
103203,2023-11-01 15:00:38.361,GPS,1041138583,0,4,284456400,2286,32,0.54,24.7758233,121.04253,121.65,1.433,45.10628,0.043,0,1
103298,2023-11-01 15:00:38.561,GPS,1041338607,0,4,284456600,2286,32,0.55,24.775825,121.0425318,121.63,1.153,43.45912,0.027,0,1
103392,2023-11-01 15:00:38.761,GPS,1041538581,0,4,284456800,2286,32,0.55,24.7758262,121.0425331,121.61,0.793,42.41701,0.163,0,1
103486,2023-11-01 15:00:38.961,GPS,1041738743,0,4,284457000,2286,32,0.55,24.7758271,121.042534,121.56,0.546,45.75922,0.203,0,1
103582,2023-11-01 15:00:39.161,GPS,1041938622,0,4,284457200,2286,32,0.55,24.7758277,121.0425346,121.53,0.406,35.19371,0.175,0,1
103675,2023-11-01 15:00:39.361,GPS,1042138621,0,4,284457400,2286,32,0.55,24.7758282,121.042535,121.5,0.265,23.12865,0.155,0,1
103769,2023-11-01 15:00:39.561,GPS,1042338711,0,4,284457600,2286,32,0.55,24.7758286,121.0425351,121.47,0.217,13.96403,0.06900001,0,1
103863,2023-11-01 15:00:39.761,GPS,1042538630,0,4,284457800,2286,32,0.55,24.7758289,121.0425352,121.46,0.131,17.06624,0.003,0,1
103959,2023-11-01 15:00:39.961,GPS,1042738595,0,4,284458000,2286,32,0.55,24.775829,121.0425353,121.46,0.064,24.49322,-0.064,0,1
104055,2023-11-01 15:00:40.161,GPS,1042938610,0,4,284458200,2286,32,0.55,24.775829,121.0425354,121.46,0.054,24.49322,-0.074,0,1
104148,2023-11-01 15:00:40.361,GPS,1043138605,0,4,284458400,2286,32,0.55,24.7758289,121.0425354,121.49,0.07700001,24.49322,-0.104,0,1
104243,2023-11-01 15:00:40.561,GPS,1043338606,0,4,284458600,2286,32,0.55,24.7758288,121.0425353,121.52,0.079,24.49322,-0.133,0,1
104337,2023-11-01 15:00:40.761,GPS,1043538596,0,4,284458800,2286,32,0.55,24.7758287,121.0425351,121.54,0.106,253.369,-0.118,0,1
104431,2023-11-01 15:00:40.961,GPS,1043738597,0,4,284459000,2286,32,0.55,24.7758287,121.0425349,121.56,0.158,275.6594,-0.082,0,1
104527,2023-11-01 15:00:41.160,GPS,1043937502,0,4,284459200,2286,32,0.55,24.7758287,121.0425345,121.57,0.199,274.0143,-0.055,0,1
104619,2023-11-01 15:00:41.360,GPS,1044137472,0,4,284459400,2286,32,0.55,24.7758287,121.0425341,121.58,0.228,275.2633,-0.058,0,1
104715,2023-11-01 15:00:41.560,GPS,1044337468,0,4,284459600,2286,32,0.54,24.7758288,121.0425336,121.59,0.266,283.1174,-0.04,0,1
104809,2023-11-01 15:00:41.760,GPS,1044537464,0,4,284459800,2286,32,0.54,24.7758289,121.0425331,121.59,0.305,277.7376,-0.063,0,1
104905,2023-11-01 15:00:41.980,GPS,1044757757,0,4,284460000,2286,32,0.54,24.775829,121.0425325,121.61,0.369,288.2361,-0.079,0,1
104997,2023-11-01 15:00:42.160,GPS,1044937471,0,4,284460200,2286,32,0.54,24.7758292,121.0425317,121.63,0.434,282.5237,-0.08400001,0,1
105090,2023-11-01 15:00:42.360,GPS,1045137448,0,4,284460400,2286,32,0.54,24.7758294,121.0425308,121.64,0.473,289.2929,-0.028,0,1
105186,2023-11-01 15:00:42.560,GPS,1045337458,0,4,284460600,2286,32,0.55,24.7758297,121.0425299,121.65,0.549,284.8752,-0.061,0,1
105280,2023-11-01 15:00:42.760,GPS,1045537452,0,4,284460800,2286,32,0.55,24.7758299,121.0425288,121.67,0.526,277.9499,-0.022,0,1
105376,2023-11-01 15:00:42.980,GPS,1045757472,0,4,284461000,2286,32,0.55,24.77583,121.0425278,121.63,0.5,271.3064,0.024,0,1
105470,2023-11-01 15:00:43.160,GPS,1045937487,0,4,284461200,2286,32,0.55,24.7758299,121.0425268,121.62,0.55,262.3687,0.152,0,1
105564,2023-11-01 15:00:43.360,GPS,1046137447,0,4,284461400,2286,32,0.55,24.7758297,121.0425257,121.6,0.549,254.8521,0.14,0,1
105661,2023-11-01 15:00:43.560,GPS,1046337488,0,4,284461600,2286,32,0.55,24.7758294,121.0425247,121.58,0.534,248.2209,0.119,0,1
105755,2023-11-01 15:00:43.760,GPS,1046537451,0,4,284461800,2286,32,0.55,24.7758291,121.0425237,121.54,0.55,253.2566,0.153,0,1
105849,2023-11-01 15:00:43.960,GPS,1046737460,0,4,284462000,2286,32,0.55,24.7758288,121.0425228,121.51,0.502,244.7144,0.146,0,1
105945,2023-11-01 15:00:44.160,GPS,1046937456,0,4,284462200,2286,32,0.55,24.7758284,121.0425218,121.5,0.559,252.5354,0.09200001,0,1
106037,2023-11-01 15:00:44.361,GPS,1047138597,0,4,284462400,2286,32,0.55,24.7758281,121.0425207,121.51,0.601,254.0758,-0.041,0,1
106133,2023-11-01 15:00:44.560,GPS,1047337480,0,4,284462600,2286,32,0.55,24.7758279,121.0425196,121.54,0.484,261.5874,-0.119,0,1
106227,2023-11-01 15:00:44.760,GPS,1047537467,0,4,284462800,2286,32,0.55,24.7758279,121.0425186,121.54,0.526,275.5724,-0.066,0,1
106323,2023-11-01 15:00:44.960,GPS,1047737463,0,4,284463000,2286,32,0.54,24.775828,121.0425177,121.57,0.441,278.6933,-0.13,0,1
106419,2023-11-01 15:00:45.160,GPS,1047937476,0,4,284463200,2286,32,0.54,24.7758282,121.0425169,121.59,0.406,294.1874,-0.105,0,1
106511,2023-11-01 15:00:45.360,GPS,1048137468,0,4,284463400,2286,32,0.54,24.7758286,121.0425161,121.62,0.447,297.9361,-0.06900001,0,1
106606,2023-11-01 15:00:45.560,GPS,1048337448,0,4,284463600,2286,32,0.54,24.775829,121.0425154,121.63,0.412,311.7158,-0.027,0,1
106701,2023-11-01 15:00:45.760,GPS,1048537451,0,4,284463800,2286,32,0.54,24.7758296,121.0425149,121.64,0.423,319.0048,0.006,0,1
106795,2023-11-01 15:00:45.960,GPS,1048737448,0,4,284464000,2286,32,0.54,24.7758302,121.0425144,121.64,0.41,333.6243,0.011,0,1
106890,2023-11-01 15:00:46.160,GPS,1048937474,0,4,284464200,2286,32,0.54,24.7758309,121.042514,121.63,0.423,329.532,0.087,0,1
106982,2023-11-01 15:00:46.360,GPS,1049137440,0,4,284464400,2286,32,0.54,24.7758316,121.0425135,121.61,0.473,330.5917,0.057,0,1
107077,2023-11-01 15:00:46.560,GPS,1049337481,0,4,284464600,2286,32,0.54,24.7758323,121.0425131,121.6,0.472,324.4651,0.046,0,1
107172,2023-11-01 15:00:46.760,GPS,1049537485,0,4,284464800,2286,32,0.54,24.775833,121.0425125,121.61,0.518,325.218,-0.041,0,1
107266,2023-11-01 15:00:46.961,GPS,1049738598,0,4,284465000,2286,32,0.55,24.7758337,121.0425119,121.61,0.509,326.0067,-0.081,0,1
107361,2023-11-01 15:00:47.161,GPS,1049938653,0,4,284465200,2286,32,0.55,24.7758344,121.0425113,121.63,0.423,310.5908,-0.09900001,0,1
107453,2023-11-01 15:00:47.361,GPS,1050138761,0,4,284465400,2286,32,0.55,24.7758349,121.0425107,121.64,0.476,319.1874,-0.03,0,1
107548,2023-11-01 15:00:47.561,GPS,1050338614,0,4,284465600,2286,32,0.55,24.7758355,121.0425101,121.64,0.446,310.5935,-0.005,0,1
107643,2023-11-01 15:00:47.760,GPS,1050537429,0,4,284465800,2286,32,0.55,24.775836,121.0425094,121.63,0.443,307.9312,0.048,0,1
107741,2023-11-01 15:00:47.980,GPS,1050757689,0,4,284466000,2286,32,0.56,24.7758365,121.0425087,121.63,0.465,305.7891,0.087,0,1
107834,2023-11-01 15:00:48.160,GPS,1050937477,0,4,284466200,2286,32,0.56,24.7758369,121.042508,121.62,0.407,300.2455,0.086,0,1
107928,2023-11-01 15:00:48.360,GPS,1051137493,0,4,284466400,2286,32,0.55,24.7758373,121.0425073,121.58,0.46,302.0111,0.166,0,1
108023,2023-11-01 15:00:48.560,GPS,1051337464,0,4,284466600,2286,32,0.55,24.7758378,121.0425065,121.58,0.472,301.7894,0.056,0,1
108118,2023-11-01 15:00:48.760,GPS,1051537461,0,4,284466800,2286,32,0.55,24.7758382,121.0425058,121.55,0.411,306.7759,0.08400001,0,1
108212,2023-11-01 15:00:48.960,GPS,1051737456,0,4,284467000,2286,32,0.55,24.7758387,121.0425051,121.53,0.457,309.9363,0.033,0,1
108308,2023-11-01 15:00:49.160,GPS,1051937478,0,4,284467200,2286,32,0.55,24.7758391,121.0425045,121.51,0.326,314.0961,0.155,0,1
108400,2023-11-01 15:00:49.360,GPS,1052137479,0,4,284467400,2286,32,0.54,24.7758396,121.0425041,121.47,0.325,317.1551,0.118,0,1
108495,2023-11-01 15:00:49.560,GPS,1052337483,0,4,284467600,2286,32,0.54,24.77584,121.0425037,121.46,0.326,321.7712,0.1,0,1
108589,2023-11-01 15:00:49.760,GPS,1052537455,0,4,284467800,2286,32,0.55,24.7758405,121.0425033,121.42,0.322,322.112,0.144,0,1
108684,2023-11-01 15:00:49.960,GPS,1052737466,0,4,284468000,2286,32,0.55,24.775841,121.0425029,121.39,0.344,330.5399,0.181,0,1
108782,2023-11-01 15:00:50.160,GPS,1052937518,0,4,284468200,2286,32,0.55,24.7758415,121.0425026,121.37,0.335,325.4355,0.043,0,1
108874,2023-11-01 15:00:50.360,GPS,1053137470,0,4,284468400,2286,32,0.55,24.775842,121.0425022,121.36,0.335,323.9368,0.039,0,1
108969,2023-11-01 15:00:50.560,GPS,1053337466,0,4,284468600,2286,32,0.55,24.7758425,121.0425018,121.35,0.423,323.3068,0.002,0,1
109063,2023-11-01 15:00:50.760,GPS,1053537443,0,4,284468800,2286,32,0.55,24.7758432,121.0425012,121.36,0.473,321.1284,-0.005,0,1
109158,2023-11-01 15:00:50.960,GPS,1053737467,0,4,284469000,2286,32,0.55,24.7758439,121.0425006,121.36,0.557,325.0331,-0.037,0,1
109254,2023-11-01 15:00:51.160,GPS,1053937509,0,4,284469200,2286,32,0.55,24.7758447,121.0425,121.36,0.5790001,321.9817,0.041,0,1
109346,2023-11-01 15:00:51.360,GPS,1054137466,0,4,284469400,2286,32,0.55,24.7758456,121.0424993,121.36,0.595,322.515,-0.015,0,1
109441,2023-11-01 15:00:51.560,GPS,1054337476,0,4,284469600,2286,32,0.54,24.7758465,121.0424986,121.35,0.663,328.066,0.01,0,1
109535,2023-11-01 15:00:51.760,GPS,1054537451,0,4,284469800,2286,32,0.54,24.7758476,121.042498,121.37,0.708,339.2458,-0.03,0,1
109631,2023-11-01 15:00:51.960,GPS,1054737483,0,4,284470000,2286,32,0.54,24.7758488,121.0424975,121.38,0.6850001,340.6708,-0.058,0,1
109726,2023-11-01 15:00:52.160,GPS,1054937494,0,4,284470200,2286,32,0.54,24.7758499,121.0424971,121.38,0.59,343.934,-0.02,0,1
109818,2023-11-01 15:00:52.360,GPS,1055137465,0,4,284470400,2286,32,0.54,24.7758509,121.042497,121.38,0.532,0.09561,0.029,0,1
109913,2023-11-01 15:00:52.560,GPS,1055337455,0,4,284470600,2286,32,0.54,24.7758518,121.0424969,121.4,0.513,345.79,-0.039,0,1
110007,2023-11-01 15:00:52.760,GPS,1055537455,0,4,284470800,2286,32,0.55,24.7758526,121.0424966,121.37,0.432,342.9876,-0.037,0,1
110104,2023-11-01 15:00:52.980,GPS,1055757435,0,4,284471000,2286,32,0.55,24.7758533,121.0424964,121.37,0.381,344.1075,-0.021,0,1
110198,2023-11-01 15:00:53.160,GPS,1055937491,0,4,284471200,2286,32,0.54,24.775854,121.0424961,121.38,0.39,331.9579,-0.036,0,1
110292,2023-11-01 15:00:53.360,GPS,1056137463,0,4,284471400,2286,32,0.54,24.7758546,121.0424958,121.39,0.382,335.1778,-0.003,0,1
110388,2023-11-01 15:00:53.560,GPS,1056337452,0,4,284471600,2286,32,0.54,24.7758552,121.0424954,121.39,0.429,323.2971,-0.07300001,0,1
110482,2023-11-01 15:00:53.761,GPS,1056538615,0,4,284471800,2286,32,0.54,24.7758559,121.042495,121.41,0.455,332.6729,-0.06,0,1
110579,2023-11-01 15:00:53.980,GPS,1056757474,0,4,284472000,2286,32,0.54,24.7758567,121.0424946,121.42,0.516,333.7589,-0.101,0,1
110672,2023-11-01 15:00:54.161,GPS,1056938603,0,4,284472200,2286,32,0.55,24.7758575,121.0424942,121.43,0.454,339.0574,-0.008,0,1
110765,2023-11-01 15:00:54.361,GPS,1057138583,0,4,284472400,2286,32,0.55,24.7758582,121.042494,121.42,0.466,352.509,-0.027,0,1
110860,2023-11-01 15:00:54.561,GPS,1057338618,0,4,284472600,2286,32,0.55,24.7758591,121.0424939,121.4,0.481,350.3216,0.039,0,1
110954,2023-11-01 15:00:54.761,GPS,1057538601,0,4,284472800,2286,32,0.55,24.7758599,121.0424937,121.38,0.478,348.0772,0.03,0,1
111048,2023-11-01 15:00:54.961,GPS,1057738599,0,4,284473000,2286,32,0.55,24.7758607,121.0424935,121.37,0.496,343.1421,-0.011,0,1
111147,2023-11-01 15:00:55.161,GPS,1057938599,0,4,284473200,2286,32,0.54,24.7758616,121.0424932,121.36,0.58,344.8211,-0.009000001,0,1
111239,2023-11-01 15:00:55.361,GPS,1058138580,0,4,284473400,2286,32,0.54,24.7758626,121.042493,121.33,0.571,343.9846,-0.066,0,1
111334,2023-11-01 15:00:55.560,GPS,1058337491,0,4,284473600,2286,32,0.54,24.7758635,121.0424928,121.32,0.5700001,351.9192,-0.009000001,0,1
111428,2023-11-01 15:00:55.760,GPS,1058537466,0,4,284473800,2286,32,0.54,24.7758645,121.0424926,121.32,0.591,348.1186,-0.08800001,0,1
111522,2023-11-01 15:00:55.960,GPS,1058737453,0,4,284474000,2286,32,0.54,24.7758656,121.0424925,121.32,0.6,354.1744,-0.09500001,0,1
111619,2023-11-01 15:00:56.160,GPS,1058937484,0,4,284474200,2286,32,0.55,24.7758666,121.0424924,121.34,0.555,350.5125,-0.098,0,1
111712,2023-11-01 15:00:56.360,GPS,1059137456,0,4,284474400,2286,32,0.55,24.7758675,121.0424922,121.34,0.591,346.9004,-0.07300001,0,1
111806,2023-11-01 15:00:56.560,GPS,1059337447,0,4,284474600,2286,32,0.55,24.7758685,121.0424919,121.32,0.562,341.9668,-0.064,0,1
111900,2023-11-01 15:00:56.760,GPS,1059537449,0,4,284474800,2286,32,0.55,24.7758694,121.0424914,121.33,0.642,326.7119,-0.057,0,1
111996,2023-11-01 15:00:56.980,GPS,1059757401,0,4,284475000,2286,32,0.55,24.7758704,121.0424906,121.29,0.747,320.9133,0.005,0,1
112090,2023-11-01 15:00:57.160,GPS,1059937462,0,4,284475200,2286,32,0.55,24.7758714,121.0424897,121.31,0.7500001,318.6433,-0.078,0,1
112183,2023-11-01 15:00:57.360,GPS,1060137485,0,4,284475400,2286,32,0.55,24.7758724,121.0424887,121.3,0.774,319.6726,0.037,0,1
112277,2023-11-01 15:00:57.561,GPS,1060338691,0,4,284475600,2286,32,0.55,24.7758734,121.0424877,121.3,0.739,314.1509,-0.061,0,1
112371,2023-11-01 15:00:57.761,GPS,1060538577,0,4,284475800,2286,32,0.55,24.7758744,121.0424867,121.3,0.731,319.9706,-0.06900001,0,1
112469,2023-11-01 15:00:57.980,GPS,1060757454,0,4,284476000,2286,32,0.55,24.7758754,121.0424859,121.32,0.693,321.5538,-0.086,0,1
112562,2023-11-01 15:00:58.160,GPS,1060937468,0,4,284476200,2286,32,0.55,24.7758763,121.0424852,121.31,0.601,330.7661,-0.072,0,1
112657,2023-11-01 15:00:58.360,GPS,1061137447,0,4,284476400,2286,32,0.54,24.7758772,121.0424847,121.31,0.558,332.847,0.008,0,1
112751,2023-11-01 15:00:58.560,GPS,1061337464,0,4,284476600,2286,32,0.55,24.7758781,121.0424843,121.29,0.564,344.3909,-0.044,0,1
112846,2023-11-01 15:00:58.760,GPS,1061537446,0,4,284476800,2286,32,0.55,24.775879,121.0424841,121.27,0.5190001,356.7409,0.034,0,1
112943,2023-11-01 15:00:58.980,GPS,1061757671,0,4,284477000,2286,32,0.55,24.77588,121.0424842,121.25,0.5930001,4.92546,-0.014,0,1
113036,2023-11-01 15:00:59.160,GPS,1061937477,0,4,284477200,2286,32,0.55,24.775881,121.0424844,121.23,0.565,9.47615,0.038,0,1
113129,2023-11-01 15:00:59.360,GPS,1062137493,0,4,284477400,2286,32,0.54,24.7758819,121.0424847,121.21,0.5330001,19.15074,-0.046,0,1
113223,2023-11-01 15:00:59.560,GPS,1062337451,0,4,284477600,2286,32,0.54,24.7758828,121.042485,121.21,0.522,18.98828,-0.039,0,1
113318,2023-11-01 15:00:59.760,GPS,1062537436,0,4,284477800,2286,32,0.54,24.7758837,121.0424854,121.2,0.5560001,17.76472,-0.004,0,1
113415,2023-11-01 15:00:59.980,GPS,1062757738,0,4,284478000,2286,32,0.55,24.7758846,121.0424858,121.18,0.523,21.71735,-0.032,0,1
113508,2023-11-01 15:01:00.160,GPS,1062937468,0,4,284478200,2286,32,0.55,24.7758854,121.0424861,121.16,0.461,20.03143,0.008,0,1
113604,2023-11-01 15:01:00.360,GPS,1063137450,0,4,284478400,2286,32,0.55,24.7758861,121.0424864,121.17,0.438,20.97679,-0.021,0,1
113701,2023-11-01 15:01:00.580,GPS,1063357715,0,4,284478600,2286,32,0.55,24.7758868,121.0424867,121.15,0.419,9.845779,-0.054,0,1
113793,2023-11-01 15:01:00.760,GPS,1063537467,0,4,284478800,2286,32,0.55,24.7758875,121.0424868,121.15,0.392,357.7808,-0.034,0,1
113889,2023-11-01 15:01:00.980,GPS,1063757820,0,4,284479000,2286,32,0.55,24.7758881,121.0424866,121.14,0.329,341.1204,-0.022,0,1
113983,2023-11-01 15:01:01.160,GPS,1063937478,0,4,284479200,2286,32,0.55,24.7758887,121.0424865,121.13,0.32,343.8831,0.026,0,1
114076,2023-11-01 15:01:01.360,GPS,1064137450,0,4,284479400,2286,32,0.54,24.7758891,121.0424863,121.12,0.221,337.0869,-0.023,0,1
114170,2023-11-01 15:01:01.560,GPS,1064337439,0,4,284479600,2286,32,0.54,24.7758894,121.0424862,121.12,0.193,342.2068,0.02,0,1
114265,2023-11-01 15:01:01.761,GPS,1064538607,0,4,284479800,2286,32,0.54,24.7758897,121.0424862,121.11,0.134,3.34831,-0.041,0,1
114361,2023-11-01 15:01:01.980,GPS,1064757688,0,4,284480000,2286,32,0.54,24.7758899,121.0424863,121.11,0.145,32.27647,-0.026,0,1
114454,2023-11-01 15:01:02.161,GPS,1064938574,0,4,284480200,2286,32,0.54,24.7758901,121.0424865,121.1,0.134,46.76281,0.017,0,1
114546,2023-11-01 15:01:02.360,GPS,1065137491,0,4,284480400,2286,32,0.54,24.7758903,121.0424867,121.09,0.154,41.13056,-0.005,0,1
114640,2023-11-01 15:01:02.560,GPS,1065337454,0,4,284480600,2286,32,0.54,24.7758906,121.0424869,121.08,0.262,25.30801,0.055,0,1
114735,2023-11-01 15:01:02.760,GPS,1065537474,0,4,284480800,2286,32,0.54,24.7758911,121.0424872,121.07,0.384,22.10534,0.03,0,1
114829,2023-11-01 15:01:02.960,GPS,1065737477,0,4,284481000,2286,32,0.54,24.7758918,121.0424875,121.06,0.457,14.39947,-0.033,0,1
114924,2023-11-01 15:01:03.160,GPS,1065937467,0,4,284481200,2286,32,0.54,24.7758927,121.0424878,121.03,0.548,14.83396,0.143,0,1
